도시,날짜,시간,요일,주말여부,계절,연도,월,자전거수요,temperature,precipitation,wind_speed
london,2023-01-16,23,0,0,winter,2023,1,172,15.0,50.0,3.5
london,2023-01-17,0,1,0,winter,2023,1,61,15.0,50.0,3.5
london,2023-01-17,1,1,0,winter,2023,1,29,15.0,50.0,3.5
london,2023-01-17,2,1,0,winter,2023,1,24,15.0,50.0,3.5
london,2023-01-17,3,1,0,winter,2023,1,14,15.0,50.0,3.5
london,2023-01-17,4,1,0,winter,2023,1,32,15.0,50.0,3.5
london,2023-01-17,5,1,0,winter,2023,1,137,15.0,50.0,3.5
london,2023-01-17,6,1,0,winter,2023,1,582,15.0,50.0,3.5
london,2023-01-17,7,1,0,winter,2023,1,1664,15.0,50.0,3.5
london,2023-01-17,8,1,0,winter,2023,1,3205,15.0,50.0,3.5
london,2023-01-17,9,1,0,winter,2023,1,1671,15.0,50.0,3.5
london,2023-01-17,10,1,0,winter,2023,1,768,15.0,50.0,3.5
london,2023-01-17,11,1,0,winter,2023,1,702,15.0,50.0,3.5
london,2023-01-17,12,1,0,winter,2023,1,855,15.0,50.0,3.5
london,2023-01-17,13,1,0,winter,2023,1,861,15.0,50.0,3.5
london,2023-01-17,14,1,0,winter,2023,1,803,15.0,50.0,3.5
london,2023-01-17,15,1,0,winter,2023,1,857,15.0,50.0,3.5
london,2023-01-17,16,1,0,winter,2023,1,1240,15.0,50.0,3.5
london,2023-01-17,17,1,0,winter,2023,1,2439,15.0,50.0,3.5
london,2023-01-17,18,1,0,winter,2023,1,2429,15.0,50.0,3.5
london,2023-01-17,19,1,0,winter,2023,1,1469,15.0,50.0,3.5
london,2023-01-17,20,1,0,winter,2023,1,902,15.0,50.0,3.5
london,2023-01-17,21,1,0,winter,2023,1,569,15.0,50.0,3.5
london,2023-01-17,22,1,0,winter,2023,1,474,15.0,50.0,3.5
london,2023-01-17,23,1,0,winter,2023,1,201,15.0,50.0,3.5
london,2023-01-18,0,2,0,winter,2023,1,73,15.0,50.0,3.5
london,2023-01-18,1,2,0,winter,2023,1,40,15.0,50.0,3.5
london,2023-01-18,2,2,0,winter,2023,1,23,15.0,50.0,3.5
london,2023-01-18,3,2,0,winter,2023,1,11,15.0,50.0,3.5
london,2023-01-18,4,2,0,winter,2023,1,32,15.0,50.0,3.5
london,2023-01-18,5,2,0,winter,2023,1,128,15.0,50.0,3.5
london,2023-01-18,6,2,0,winter,2023,1,590,15.0,50.0,3.5
london,2023-01-18,7,2,0,winter,2023,1,1675,15.0,50.0,3.5
london,2023-01-18,8,2,0,winter,2023,1,3166,15.0,50.0,3.5
london,2023-01-18,9,2,0,winter,2023,1,1661,15.0,50.0,3.5
london,2023-01-18,10,2,0,winter,2023,1,824,15.0,50.0,3.5
london,2023-01-18,11,2,0,winter,2023,1,775,15.0,50.0,3.5
london,2023-01-18,12,2,0,winter,2023,1,951,15.0,50.0,3.5
london,2023-01-18,13,2,0,winter,2023,1,962,15.0,50.0,3.5
london,2023-01-18,14,2,0,winter,2023,1,862,15.0,50.0,3.5
london,2023-01-18,15,2,0,winter,2023,1,923,15.0,50.0,3.5
london,2023-01-18,16,2,0,winter,2023,1,1364,15.0,50.0,3.5
london,2023-01-18,17,2,0,winter,2023,1,2375,15.0,50.0,3.5
london,2023-01-18,18,2,0,winter,2023,1,2363,15.0,50.0,3.5
london,2023-01-18,19,2,0,winter,2023,1,1471,15.0,50.0,3.5
london,2023-01-18,20,2,0,winter,2023,1,886,15.0,50.0,3.5
london,2023-01-18,21,2,0,winter,2023,1,628,15.0,50.0,3.5
london,2023-01-18,22,2,0,winter,2023,1,463,15.0,50.0,3.5
london,2023-01-18,23,2,0,winter,2023,1,256,15.0,50.0,3.5
london,2023-01-19,0,3,0,winter,2023,1,102,15.0,50.0,3.5
london,2023-01-19,1,3,0,winter,2023,1,34,15.0,50.0,3.5
london,2023-01-19,2,3,0,winter,2023,1,32,15.0,50.0,3.5
london,2023-01-19,3,3,0,winter,2023,1,28,15.0,50.0,3.5
london,2023-01-19,4,3,0,winter,2023,1,49,15.0,50.0,3.5
london,2023-01-19,5,3,0,winter,2023,1,126,15.0,50.0,3.5
london,2023-01-19,6,3,0,winter,2023,1,557,15.0,50.0,3.5
london,2023-01-19,7,3,0,winter,2023,1,1626,15.0,50.0,3.5
london,2023-01-19,8,3,0,winter,2023,1,3151,15.0,50.0,3.5
london,2023-01-19,9,3,0,winter,2023,1,1640,15.0,50.0,3.5
london,2023-01-19,10,3,0,winter,2023,1,905,15.0,50.0,3.5
london,2023-01-19,11,3,0,winter,2023,1,810,15.0,50.0,3.5
london,2023-01-19,12,3,0,winter,2023,1,898,15.0,50.0,3.5
london,2023-01-19,13,3,0,winter,2023,1,936,15.0,50.0,3.5
london,2023-01-19,14,3,0,winter,2023,1,863,15.0,50.0,3.5
london,2023-01-19,15,3,0,winter,2023,1,1029,15.0,50.0,3.5
london,2023-01-19,16,3,0,winter,2023,1,1335,15.0,50.0,3.5
london,2023-01-19,17,3,0,winter,2023,1,2345,15.0,50.0,3.5
london,2023-01-19,18,3,0,winter,2023,1,2361,15.0,50.0,3.5
london,2023-01-19,19,3,0,winter,2023,1,1513,15.0,50.0,3.5
london,2023-01-19,20,3,0,winter,2023,1,887,15.0,50.0,3.5
london,2023-01-19,21,3,0,winter,2023,1,628,15.0,50.0,3.5
london,2023-01-19,22,3,0,winter,2023,1,529,15.0,50.0,3.5
london,2023-01-19,23,3,0,winter,2023,1,308,15.0,50.0,3.5
london,2023-01-20,0,4,0,winter,2023,1,159,15.0,50.0,3.5
london,2023-01-20,1,4,0,winter,2023,1,71,15.0,50.0,3.5
london,2023-01-20,2,4,0,winter,2023,1,39,15.0,50.0,3.5
london,2023-01-20,3,4,0,winter,2023,1,21,15.0,50.0,3.5
london,2023-01-20,4,4,0,winter,2023,1,38,15.0,50.0,3.5
london,2023-01-20,5,4,0,winter,2023,1,116,15.0,50.0,3.5
london,2023-01-20,6,4,0,winter,2023,1,471,15.0,50.0,3.5
london,2023-01-20,7,4,0,winter,2023,1,1125,15.0,50.0,3.5
london,2023-01-20,8,4,0,winter,2023,1,2154,15.0,50.0,3.5
london,2023-01-20,9,4,0,winter,2023,1,1385,15.0,50.0,3.5
london,2023-01-20,10,4,0,winter,2023,1,849,15.0,50.0,3.5
london,2023-01-20,11,4,0,winter,2023,1,869,15.0,50.0,3.5
london,2023-01-20,12,4,0,winter,2023,1,1109,15.0,50.0,3.5
london,2023-01-20,13,4,0,winter,2023,1,1082,15.0,50.0,3.5
london,2023-01-20,14,4,0,winter,2023,1,973,15.0,50.0,3.5
london,2023-01-20,15,4,0,winter,2023,1,1100,15.0,50.0,3.5
london,2023-01-20,16,4,0,winter,2023,1,1399,15.0,50.0,3.5
london,2023-01-20,17,4,0,winter,2023,1,1894,15.0,50.0,3.5
london,2023-01-20,18,4,0,winter,2023,1,1787,15.0,50.0,3.5
london,2023-01-20,19,4,0,winter,2023,1,1227,15.0,50.0,3.5
london,2023-01-20,20,4,0,winter,2023,1,785,15.0,50.0,3.5
london,2023-01-20,21,4,0,winter,2023,1,539,15.0,50.0,3.5
london,2023-01-20,22,4,0,winter,2023,1,452,15.0,50.0,3.5
london,2023-01-20,23,4,0,winter,2023,1,394,15.0,50.0,3.5
london,2023-01-21,0,5,1,winter,2023,1,325,15.0,50.0,3.5
london,2023-01-21,1,5,1,winter,2023,1,189,15.0,50.0,3.5
london,2023-01-21,2,5,1,winter,2023,1,125,15.0,50.0,3.5
london,2023-01-21,3,5,1,winter,2023,1,105,15.0,50.0,3.5
london,2023-01-21,4,5,1,winter,2023,1,45,15.0,50.0,3.5
london,2023-01-21,5,5,1,winter,2023,1,53,15.0,50.0,3.5
london,2023-01-21,6,5,1,winter,2023,1,96,15.0,50.0,3.5
london,2023-01-21,7,5,1,winter,2023,1,233,15.0,50.0,3.5
london,2023-01-21,8,5,1,winter,2023,1,492,15.0,50.0,3.5
london,2023-01-21,9,5,1,winter,2023,1,851,15.0,50.0,3.5
london,2023-01-21,10,5,1,winter,2023,1,1141,15.0,50.0,3.5
london,2023-01-21,11,5,1,winter,2023,1,1383,15.0,50.0,3.5
london,2023-01-21,12,5,1,winter,2023,1,1642,15.0,50.0,3.5
london,2023-01-21,13,5,1,winter,2023,1,1504,15.0,50.0,3.5
london,2023-01-21,14,5,1,winter,2023,1,1564,15.0,50.0,3.5
london,2023-01-21,15,5,1,winter,2023,1,1482,15.0,50.0,3.5
london,2023-01-21,16,5,1,winter,2023,1,1302,15.0,50.0,3.5
london,2023-01-21,17,5,1,winter,2023,1,1135,15.0,50.0,3.5
london,2023-01-21,18,5,1,winter,2023,1,917,15.0,50.0,3.5
london,2023-01-21,19,5,1,winter,2023,1,742,15.0,50.0,3.5
london,2023-01-21,20,5,1,winter,2023,1,532,15.0,50.0,3.5
london,2023-01-21,21,5,1,winter,2023,1,427,15.0,50.0,3.5
london,2023-01-21,22,5,1,winter,2023,1,378,15.0,50.0,3.5
london,2023-01-21,23,5,1,winter,2023,1,343,15.0,50.0,3.5
london,2023-01-22,0,6,1,winter,2023,1,285,15.0,50.0,3.5
london,2023-01-22,1,6,1,winter,2023,1,220,15.0,50.0,3.5
london,2023-01-22,2,6,1,winter,2023,1,149,15.0,50.0,3.5
london,2023-01-22,3,6,1,winter,2023,1,95,15.0,50.0,3.5
london,2023-01-22,4,6,1,winter,2023,1,64,15.0,50.0,3.5
london,2023-01-22,5,6,1,winter,2023,1,43,15.0,50.0,3.5
london,2023-01-22,6,6,1,winter,2023,1,75,15.0,50.0,3.5
london,2023-01-22,7,6,1,winter,2023,1,153,15.0,50.0,3.5
london,2023-01-22,8,6,1,winter,2023,1,321,15.0,50.0,3.5
london,2023-01-22,9,6,1,winter,2023,1,577,15.0,50.0,3.5
london,2023-01-22,10,6,1,winter,2023,1,956,15.0,50.0,3.5
london,2023-01-22,11,6,1,winter,2023,1,1112,15.0,50.0,3.5
london,2023-01-22,12,6,1,winter,2023,1,1320,15.0,50.0,3.5
london,2023-01-22,13,6,1,winter,2023,1,1403,15.0,50.0,3.5
london,2023-01-22,14,6,1,winter,2023,1,1413,15.0,50.0,3.5
london,2023-01-22,15,6,1,winter,2023,1,1316,15.0,50.0,3.5
london,2023-01-22,16,6,1,winter,2023,1,1169,15.0,50.0,3.5
london,2023-01-22,17,6,1,winter,2023,1,852,15.0,50.0,3.5
london,2023-01-22,18,6,1,winter,2023,1,755,15.0,50.0,3.5
london,2023-01-22,19,6,1,winter,2023,1,545,15.0,50.0,3.5
london,2023-01-22,20,6,1,winter,2023,1,396,15.0,50.0,3.5
london,2023-01-22,21,6,1,winter,2023,1,247,15.0,50.0,3.5
london,2023-01-22,22,6,1,winter,2023,1,269,15.0,50.0,3.5
london,2023-01-22,23,6,1,winter,2023,1,138,15.0,50.0,3.5
london,2023-01-23,0,0,0,winter,2023,1,80,15.0,50.0,3.5
london,2023-01-23,1,0,0,winter,2023,1,50,15.0,50.0,3.5
london,2023-01-23,2,0,0,winter,2023,1,21,15.0,50.0,3.5
london,2023-01-23,3,0,0,winter,2023,1,13,15.0,50.0,3.5
london,2023-01-23,4,0,0,winter,2023,1,34,15.0,50.0,3.5
london,2023-01-23,5,0,0,winter,2023,1,112,15.0,50.0,3.5
london,2023-01-23,6,0,0,winter,2023,1,495,15.0,50.0,3.5
london,2023-01-23,7,0,0,winter,2023,1,1297,15.0,50.0,3.5
london,2023-01-23,8,0,0,winter,2023,1,2324,15.0,50.0,3.5
london,2023-01-23,9,0,0,winter,2023,1,1239,15.0,50.0,3.5
london,2023-01-23,10,0,0,winter,2023,1,715,15.0,50.0,3.5
london,2023-01-23,11,0,0,winter,2023,1,644,15.0,50.0,3.5
london,2023-01-23,12,0,0,winter,2023,1,842,15.0,50.0,3.5
london,2023-01-23,13,0,0,winter,2023,1,756,15.0,50.0,3.5
london,2023-01-23,14,0,0,winter,2023,1,705,15.0,50.0,3.5
london,2023-01-23,15,0,0,winter,2023,1,809,15.0,50.0,3.5
london,2023-01-23,16,0,0,winter,2023,1,1214,15.0,50.0,3.5
london,2023-01-23,17,0,0,winter,2023,1,2404,15.0,50.0,3.5
london,2023-01-23,18,0,0,winter,2023,1,2668,15.0,50.0,3.5
london,2023-01-23,19,0,0,winter,2023,1,1534,15.0,50.0,3.5
london,2023-01-23,20,0,0,winter,2023,1,908,15.0,50.0,3.5
london,2023-01-23,21,0,0,winter,2023,1,614,15.0,50.0,3.5
london,2023-01-23,22,0,0,winter,2023,1,494,15.0,50.0,3.5
london,2023-01-23,23,0,0,winter,2023,1,208,15.0,50.0,3.5
london,2023-01-24,0,1,0,winter,2023,1,94,15.0,50.0,3.5
london,2023-01-24,1,1,0,winter,2023,1,36,15.0,50.0,3.5
london,2023-01-24,2,1,0,winter,2023,1,32,15.0,50.0,3.5
london,2023-01-24,3,1,0,winter,2023,1,23,15.0,50.0,3.5
london,2023-01-24,4,1,0,winter,2023,1,33,15.0,50.0,3.5
london,2023-01-24,5,1,0,winter,2023,1,142,15.0,50.0,3.5
london,2023-01-24,6,1,0,winter,2023,1,631,15.0,50.0,3.5
london,2023-01-24,7,1,0,winter,2023,1,1740,15.0,50.0,3.5
london,2023-01-24,8,1,0,winter,2023,1,3311,15.0,50.0,3.5
london,2023-01-24,9,1,0,winter,2023,1,1678,15.0,50.0,3.5
london,2023-01-24,10,1,0,winter,2023,1,868,15.0,50.0,3.5
london,2023-01-24,11,1,0,winter,2023,1,761,15.0,50.0,3.5
london,2023-01-24,12,1,0,winter,2023,1,847,15.0,50.0,3.5
london,2023-01-24,13,1,0,winter,2023,1,868,15.0,50.0,3.5
london,2023-01-24,14,1,0,winter,2023,1,829,15.0,50.0,3.5
london,2023-01-24,15,1,0,winter,2023,1,952,15.0,50.0,3.5
london,2023-01-24,16,1,0,winter,2023,1,1435,15.0,50.0,3.5
london,2023-01-24,17,1,0,winter,2023,1,2507,15.0,50.0,3.5
london,2023-01-24,18,1,0,winter,2023,1,2653,15.0,50.0,3.5
london,2023-01-24,19,1,0,winter,2023,1,1590,15.0,50.0,3.5
london,2023-01-24,20,1,0,winter,2023,1,973,15.0,50.0,3.5
london,2023-01-24,21,1,0,winter,2023,1,622,15.0,50.0,3.5
london,2023-01-24,22,1,0,winter,2023,1,499,15.0,50.0,3.5
london,2023-01-24,23,1,0,winter,2023,1,220,15.0,50.0,3.5
london,2023-01-25,0,2,0,winter,2023,1,77,15.0,50.0,3.5
london,2023-01-25,1,2,0,winter,2023,1,53,15.0,50.0,3.5
london,2023-01-25,2,2,0,winter,2023,1,18,15.0,50.0,3.5
london,2023-01-25,3,2,0,winter,2023,1,17,15.0,50.0,3.5
london,2023-01-25,4,2,0,winter,2023,1,38,15.0,50.0,3.5
london,2023-01-25,5,2,0,winter,2023,1,149,15.0,50.0,3.5
london,2023-01-25,6,2,0,winter,2023,1,638,15.0,50.0,3.5
london,2023-01-25,7,2,0,winter,2023,1,1739,15.0,50.0,3.5
london,2023-01-25,8,2,0,winter,2023,1,3210,15.0,50.0,3.5
london,2023-01-25,9,2,0,winter,2023,1,1652,15.0,50.0,3.5
london,2023-01-25,10,2,0,winter,2023,1,818,15.0,50.0,3.5
london,2023-01-25,11,2,0,winter,2023,1,693,15.0,50.0,3.5
london,2023-01-25,12,2,0,winter,2023,1,871,15.0,50.0,3.5
london,2023-01-25,13,2,0,winter,2023,1,791,15.0,50.0,3.5
london,2023-01-25,14,2,0,winter,2023,1,742,15.0,50.0,3.5
london,2023-01-25,15,2,0,winter,2023,1,843,15.0,50.0,3.5
london,2023-01-25,16,2,0,winter,2023,1,941,15.0,50.0,3.5
london,2023-01-25,17,2,0,winter,2023,1,2026,15.0,50.0,3.5
london,2023-01-25,18,2,0,winter,2023,1,1910,15.0,50.0,3.5
london,2023-01-25,19,2,0,winter,2023,1,765,15.0,50.0,3.5
london,2023-01-25,20,2,0,winter,2023,1,725,15.0,50.0,3.5
london,2023-01-25,21,2,0,winter,2023,1,657,15.0,50.0,3.5
london,2023-01-25,22,2,0,winter,2023,1,510,15.0,50.0,3.5
london,2023-01-25,23,2,0,winter,2023,1,259,15.0,50.0,3.5
london,2023-01-26,0,3,0,winter,2023,1,155,15.0,50.0,3.5
london,2023-01-26,1,3,0,winter,2023,1,83,15.0,50.0,3.5
london,2023-01-26,2,3,0,winter,2023,1,41,15.0,50.0,3.5
london,2023-01-26,3,3,0,winter,2023,1,43,15.0,50.0,3.5
london,2023-01-26,4,3,0,winter,2023,1,40,15.0,50.0,3.5
london,2023-01-26,5,3,0,winter,2023,1,139,15.0,50.0,3.5
london,2023-01-26,6,3,0,winter,2023,1,617,15.0,50.0,3.5
london,2023-01-26,7,3,0,winter,2023,1,1736,15.0,50.0,3.5
london,2023-01-26,8,3,0,winter,2023,1,3302,15.0,50.0,3.5
london,2023-01-26,9,3,0,winter,2023,1,1651,15.0,50.0,3.5
london,2023-01-26,10,3,0,winter,2023,1,943,15.0,50.0,3.5
london,2023-01-26,11,3,0,winter,2023,1,789,15.0,50.0,3.5
london,2023-01-26,12,3,0,winter,2023,1,888,15.0,50.0,3.5
london,2023-01-26,13,3,0,winter,2023,1,764,15.0,50.0,3.5
london,2023-01-26,14,3,0,winter,2023,1,612,15.0,50.0,3.5
london,2023-01-26,15,3,0,winter,2023,1,731,15.0,50.0,3.5
london,2023-01-26,16,3,0,winter,2023,1,1132,15.0,50.0,3.5
london,2023-01-26,17,3,0,winter,2023,1,2072,15.0,50.0,3.5
london,2023-01-26,18,3,0,winter,2023,1,2267,15.0,50.0,3.5
london,2023-01-26,19,3,0,winter,2023,1,1463,15.0,50.0,3.5
london,2023-01-26,20,3,0,winter,2023,1,989,15.0,50.0,3.5
london,2023-01-26,21,3,0,winter,2023,1,712,15.0,50.0,3.5
london,2023-01-26,22,3,0,winter,2023,1,598,15.0,50.0,3.5
london,2023-01-26,23,3,0,winter,2023,1,354,15.0,50.0,3.5
london,2023-01-27,0,4,0,winter,2023,1,164,15.0,50.0,3.5
london,2023-01-27,1,4,0,winter,2023,1,99,15.0,50.0,3.5
london,2023-01-27,2,4,0,winter,2023,1,42,15.0,50.0,3.5
london,2023-01-27,3,4,0,winter,2023,1,45,15.0,50.0,3.5
london,2023-01-27,4,4,0,winter,2023,1,53,15.0,50.0,3.5
london,2023-01-27,5,4,0,winter,2023,1,139,15.0,50.0,3.5
london,2023-01-27,6,4,0,winter,2023,1,467,15.0,50.0,3.5
london,2023-01-27,7,4,0,winter,2023,1,1299,15.0,50.0,3.5
london,2023-01-27,8,4,0,winter,2023,1,2322,15.0,50.0,3.5
london,2023-01-27,9,4,0,winter,2023,1,1402,15.0,50.0,3.5
london,2023-01-27,10,4,0,winter,2023,1,900,15.0,50.0,3.5
london,2023-01-27,11,4,0,winter,2023,1,862,15.0,50.0,3.5
london,2023-01-27,12,4,0,winter,2023,1,984,15.0,50.0,3.5
london,2023-01-27,13,4,0,winter,2023,1,1136,15.0,50.0,3.5
london,2023-01-27,14,4,0,winter,2023,1,1005,15.0,50.0,3.5
london,2023-01-27,15,4,0,winter,2023,1,1241,15.0,50.0,3.5
london,2023-01-27,16,4,0,winter,2023,1,1501,15.0,50.0,3.5
london,2023-01-27,17,4,0,winter,2023,1,1989,15.0,50.0,3.5
london,2023-01-27,18,4,0,winter,2023,1,1762,15.0,50.0,3.5
london,2023-01-27,19,4,0,winter,2023,1,1266,15.0,50.0,3.5
london,2023-01-27,20,4,0,winter,2023,1,824,15.0,50.0,3.5
london,2023-01-27,21,4,0,winter,2023,1,555,15.0,50.0,3.5
london,2023-01-27,22,4,0,winter,2023,1,538,15.0,50.0,3.5
london,2023-01-27,23,4,0,winter,2023,1,497,15.0,50.0,3.5
london,2023-01-28,0,5,1,winter,2023,1,304,15.0,50.0,3.5
london,2023-01-28,1,5,1,winter,2023,1,217,15.0,50.0,3.5
london,2023-01-28,2,5,1,winter,2023,1,131,15.0,50.0,3.5
london,2023-01-28,3,5,1,winter,2023,1,130,15.0,50.0,3.5
london,2023-01-28,4,5,1,winter,2023,1,79,15.0,50.0,3.5
london,2023-01-28,5,5,1,winter,2023,1,68,15.0,50.0,3.5
london,2023-01-28,6,5,1,winter,2023,1,116,15.0,50.0,3.5
london,2023-01-28,7,5,1,winter,2023,1,254,15.0,50.0,3.5
london,2023-01-28,8,5,1,winter,2023,1,573,15.0,50.0,3.5
london,2023-01-28,9,5,1,winter,2023,1,914,15.0,50.0,3.5
london,2023-01-28,10,5,1,winter,2023,1,1174,15.0,50.0,3.5
london,2023-01-28,11,5,1,winter,2023,1,1314,15.0,50.0,3.5
london,2023-01-28,12,5,1,winter,2023,1,1519,15.0,50.0,3.5
london,2023-01-28,13,5,1,winter,2023,1,1465,15.0,50.0,3.5
london,2023-01-28,14,5,1,winter,2023,1,1457,15.0,50.0,3.5
london,2023-01-28,15,5,1,winter,2023,1,1310,15.0,50.0,3.5
london,2023-01-28,16,5,1,winter,2023,1,1293,15.0,50.0,3.5
london,2023-01-28,17,5,1,winter,2023,1,1149,15.0,50.0,3.5
london,2023-01-28,18,5,1,winter,2023,1,1006,15.0,50.0,3.5
london,2023-01-28,19,5,1,winter,2023,1,830,15.0,50.0,3.5
london,2023-01-28,20,5,1,winter,2023,1,602,15.0,50.0,3.5
london,2023-01-28,21,5,1,winter,2023,1,481,15.0,50.0,3.5
london,2023-01-28,22,5,1,winter,2023,1,459,15.0,50.0,3.5
london,2023-01-28,23,5,1,winter,2023,1,408,15.0,50.0,3.5
london,2023-01-29,0,6,1,winter,2023,1,308,15.0,50.0,3.5
london,2023-01-29,1,6,1,winter,2023,1,237,15.0,50.0,3.5
london,2023-01-29,2,6,1,winter,2023,1,198,15.0,50.0,3.5
london,2023-01-29,3,6,1,winter,2023,1,144,15.0,50.0,3.5
london,2023-01-29,4,6,1,winter,2023,1,68,15.0,50.0,3.5
london,2023-01-29,5,6,1,winter,2023,1,83,15.0,50.0,3.5
london,2023-01-29,6,6,1,winter,2023,1,90,15.0,50.0,3.5
london,2023-01-29,7,6,1,winter,2023,1,158,15.0,50.0,3.5
london,2023-01-29,8,6,1,winter,2023,1,379,15.0,50.0,3.5
london,2023-01-29,9,6,1,winter,2023,1,623,15.0,50.0,3.5
london,2023-01-29,10,6,1,winter,2023,1,946,15.0,50.0,3.5
london,2023-01-29,11,6,1,winter,2023,1,1076,15.0,50.0,3.5
london,2023-01-29,12,6,1,winter,2023,1,1299,15.0,50.0,3.5
london,2023-01-29,13,6,1,winter,2023,1,1274,15.0,50.0,3.5
london,2023-01-29,14,6,1,winter,2023,1,1270,15.0,50.0,3.5
london,2023-01-29,15,6,1,winter,2023,1,1135,15.0,50.0,3.5
london,2023-01-29,16,6,1,winter,2023,1,1140,15.0,50.0,3.5
london,2023-01-29,17,6,1,winter,2023,1,1029,15.0,50.0,3.5
london,2023-01-29,18,6,1,winter,2023,1,761,15.0,50.0,3.5
london,2023-01-29,19,6,1,winter,2023,1,635,15.0,50.0,3.5
london,2023-01-29,20,6,1,winter,2023,1,462,15.0,50.0,3.5
london,2023-01-29,21,6,1,winter,2023,1,326,15.0,50.0,3.5
london,2023-01-29,22,6,1,winter,2023,1,303,15.0,50.0,3.5
london,2023-01-29,23,6,1,winter,2023,1,165,15.0,50.0,3.5
london,2023-01-30,0,0,0,winter,2023,1,100,,,
london,2023-01-30,1,0,0,winter,2023,1,57,,,
london,2023-01-30,2,0,0,winter,2023,1,14,,,
london,2023-01-30,3,0,0,winter,2023,1,13,,,
london,2023-01-30,4,0,0,winter,2023,1,44,,,
london,2023-01-30,5,0,0,winter,2023,1,145,,,
london,2023-01-30,6,0,0,winter,2023,1,612,,,
london,2023-01-30,7,0,0,winter,2023,1,1579,,,
london,2023-01-30,8,0,0,winter,2023,1,2841,,,
london,2023-01-30,9,0,0,winter,2023,1,1394,,,
london,2023-01-30,10,0,0,winter,2023,1,853,,,
london,2023-01-30,11,0,0,winter,2023,1,773,,,
london,2023-01-30,12,0,0,winter,2023,1,891,,,
london,2023-01-30,13,0,0,winter,2023,1,938,,,
london,2023-01-30,14,0,0,winter,2023,1,820,,,
london,2023-01-30,15,0,0,winter,2023,1,1018,,,
london,2023-01-30,16,0,0,winter,2023,1,1418,,,
london,2023-01-30,17,0,0,winter,2023,1,2489,,,
london,2023-01-30,18,0,0,winter,2023,1,2456,,,
london,2023-01-30,19,0,0,winter,2023,1,1615,,,
london,2023-01-30,20,0,0,winter,2023,1,954,,,
london,2023-01-30,21,0,0,winter,2023,1,664,,,
london,2023-01-30,22,0,0,winter,2023,1,420,,,
london,2023-01-30,23,0,0,winter,2023,1,229,,,
london,2023-01-31,0,1,0,winter,2023,1,98,,,
london,2023-01-31,1,1,0,winter,2023,1,47,,,
london,2023-01-31,2,1,0,winter,2023,1,33,,,
london,2023-01-31,3,1,0,winter,2023,1,25,,,
london,2023-01-31,4,1,0,winter,2023,1,40,,,
london,2023-01-31,5,1,0,winter,2023,1,155,,,
london,2023-01-31,6,1,0,winter,2023,1,676,,,
london,2023-01-31,7,1,0,winter,2023,1,1972,,,
london,2023-01-31,8,1,0,winter,2023,1,3447,,,
london,2023-01-31,9,1,0,winter,2023,1,1740,,,
london,2023-01-31,10,1,0,winter,2023,1,910,,,
london,2023-01-31,11,1,0,winter,2023,1,833,,,
london,2023-01-31,12,1,0,winter,2023,1,965,,,
london,2023-01-31,13,1,0,winter,2023,1,960,,,
london,2023-01-31,14,1,0,winter,2023,1,860,,,
london,2023-01-31,15,1,0,winter,2023,1,1026,,,
london,2023-01-31,16,1,0,winter,2023,1,1538,,,
london,2023-01-31,17,1,0,winter,2023,1,2684,,,
london,2023-01-31,18,1,0,winter,2023,1,2797,,,
london,2023-01-31,19,1,0,winter,2023,1,1687,,,
london,2023-01-31,20,1,0,winter,2023,1,1056,,,
london,2023-01-31,21,1,0,winter,2023,1,697,,,
london,2023-01-31,22,1,0,winter,2023,1,560,,,
london,2023-01-31,23,1,0,winter,2023,1,283,,,
london,2023-02-01,0,2,0,winter,2023,2,130,15.0,50.0,3.5
london,2023-02-01,1,2,0,winter,2023,2,60,15.0,50.0,3.5
london,2023-02-01,2,2,0,winter,2023,2,34,15.0,50.0,3.5
london,2023-02-01,3,2,0,winter,2023,2,32,15.0,50.0,3.5
london,2023-02-01,4,2,0,winter,2023,2,41,15.0,50.0,3.5
london,2023-02-01,5,2,0,winter,2023,2,156,15.0,50.0,3.5
london,2023-02-01,6,2,0,winter,2023,2,585,15.0,50.0,3.5
london,2023-02-01,7,2,0,winter,2023,2,1523,15.0,50.0,3.5
london,2023-02-01,8,2,0,winter,2023,2,2746,15.0,50.0,3.5
london,2023-02-01,9,2,0,winter,2023,2,1512,15.0,50.0,3.5
london,2023-02-01,10,2,0,winter,2023,2,847,15.0,50.0,3.5
london,2023-02-01,11,2,0,winter,2023,2,812,15.0,50.0,3.5
london,2023-02-01,12,2,0,winter,2023,2,986,15.0,50.0,3.5
london,2023-02-01,13,2,0,winter,2023,2,987,15.0,50.0,3.5
london,2023-02-01,14,2,0,winter,2023,2,943,15.0,50.0,3.5
london,2023-02-01,15,2,0,winter,2023,2,957,15.0,50.0,3.5
london,2023-02-01,16,2,0,winter,2023,2,1256,15.0,50.0,3.5
london,2023-02-01,17,2,0,winter,2023,2,2168,15.0,50.0,3.5
london,2023-02-01,18,2,0,winter,2023,2,2395,15.0,50.0,3.5
london,2023-02-01,19,2,0,winter,2023,2,1547,15.0,50.0,3.5
london,2023-02-01,20,2,0,winter,2023,2,951,15.0,50.0,3.5
london,2023-02-01,21,2,0,winter,2023,2,762,15.0,50.0,3.5
london,2023-02-01,22,2,0,winter,2023,2,609,15.0,50.0,3.5
london,2023-02-01,23,2,0,winter,2023,2,306,15.0,50.0,3.5
