city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-08 09:00:00,2023-01-08,9,6,1,winter,2011,,,,
NYC,hour,2023-01-08 10:00:00,2023-01-08,10,6,1,winter,2980,,,,
NYC,hour,2023-01-08 11:00:00,2023-01-08,11,6,1,winter,3604,,,,
NYC,hour,2023-01-08 12:00:00,2023-01-08,12,6,1,winter,4354,,,,
NYC,hour,2023-01-08 13:00:00,2023-01-08,13,6,1,winter,4562,,,,
NYC,hour,2023-01-08 14:00:00,2023-01-08,14,6,1,winter,4397,,,,
NYC,hour,2023-01-08 15:00:00,2023-01-08,15,6,1,winter,4360,,,,
NYC,hour,2023-01-08 16:00:00,2023-01-08,16,6,1,winter,4331,,,,
NYC,hour,2023-01-08 17:00:00,2023-01-08,17,6,1,winter,3476,,,,
NYC,hour,2023-01-08 18:00:00,2023-01-08,18,6,1,winter,2887,,,,
NYC,hour,2023-01-08 19:00:00,2023-01-08,19,6,1,winter,2237,,,,
NYC,hour,2023-01-08 20:00:00,2023-01-08,20,6,1,winter,1744,,,,
NYC,hour,2023-01-08 21:00:00,2023-01-08,21,6,1,winter,1311,,,,
NYC,hour,2023-01-08 22:00:00,2023-01-08,22,6,1,winter,1017,,,,
NYC,hour,2023-01-08 23:00:00,2023-01-08,23,6,1,winter,711,,,,
NYC,hour,2023-01-09 00:00:00,2023-01-09,0,0,0,winter,475,,,,
NYC,hour,2023-01-09 01:00:00,2023-01-09,1,0,0,winter,230,,,,
NYC,hour,2023-01-09 02:00:00,2023-01-09,2,0,0,winter,134,,,,
NYC,hour,2023-01-09 03:00:00,2023-01-09,3,0,0,winter,109,,,,
NYC,hour,2023-01-09 04:00:00,2023-01-09,4,0,0,winter,150,,,,
NYC,hour,2023-01-09 05:00:00,2023-01-09,5,0,0,winter,636,,,,
NYC,hour,2023-01-09 06:00:00,2023-01-09,6,0,0,winter,1595,,,,
NYC,hour,2023-01-09 07:00:00,2023-01-09,7,0,0,winter,3753,,,,
NYC,hour,2023-01-09 08:00:00,2023-01-09,8,0,0,winter,5368,,,,
NYC,hour,2023-01-09 09:00:00,2023-01-09,9,0,0,winter,3502,,,,
NYC,hour,2023-01-09 10:00:00,2023-01-09,10,0,0,winter,2261,,,,
NYC,hour,2023-01-09 11:00:00,2023-01-09,11,0,0,winter,2394,,,,
NYC,hour,2023-01-09 12:00:00,2023-01-09,12,0,0,winter,2889,,,,
NYC,hour,2023-01-09 13:00:00,2023-01-09,13,0,0,winter,3077,,,,
NYC,hour,2023-01-09 14:00:00,2023-01-09,14,0,0,winter,3750,,,,
NYC,hour,2023-01-09 15:00:00,2023-01-09,15,0,0,winter,4205,,,,
NYC,hour,2023-01-09 16:00:00,2023-01-09,16,0,0,winter,4845,,,,
NYC,hour,2023-01-09 17:00:00,2023-01-09,17,0,0,winter,6154,,,,
NYC,hour,2023-01-09 18:00:00,2023-01-09,18,0,0,winter,5732,,,,
NYC,hour,2023-01-09 19:00:00,2023-01-09,19,0,0,winter,3932,,,,
NYC,hour,2023-01-09 20:00:00,2023-01-09,20,0,0,winter,2523,,,,
NYC,hour,2023-01-09 21:00:00,2023-01-09,21,0,0,winter,1756,,,,
NYC,hour,2023-01-09 22:00:00,2023-01-09,22,0,0,winter,1330,,,,
NYC,hour,2023-01-09 23:00:00,2023-01-09,23,0,0,winter,788,,,,
NYC,hour,2023-01-10 00:00:00,2023-01-10,0,1,0,winter,473,,,,
NYC,hour,2023-01-10 01:00:00,2023-01-10,1,1,0,winter,279,,,,
NYC,hour,2023-01-10 02:00:00,2023-01-10,2,1,0,winter,168,,,,
NYC,hour,2023-01-10 03:00:00,2023-01-10,3,1,0,winter,105,,,,
NYC,hour,2023-01-10 04:00:00,2023-01-10,4,1,0,winter,177,,,,
NYC,hour,2023-01-10 05:00:00,2023-01-10,5,1,0,winter,726,,,,
